RC,HID,STOP_DATE,STEEL_GRADE,TAPPED_WGT,TOTAL_CHARGE,DRI_CHARGE,SCRAP_CHARGE,POWER_ON_TIME,FINAL_TEMP,TOTAL_C_DRI,LOCAL_SCRAP,HOME_RETURN_SCRAP,IMPORTED_SCRAP,PIG_IRON,DRI_BRIQUETTED,FESI,FEMN,SIMN,FECR,NICKEL,FETI,FEB,FENB,FEP,FEMO,CU,FEV,NITROVAN,ELEC_ENERGY,OXYGEN,COKE_LUMP,MODULE_CARBON,COKE_POWDER,BURNT_LIME,BURNT_DOLAMITE,FLUX,C_ANALYSIS, 
273333,534964,11-MAR-2023 10.47.56,5071,165.6,190.09,152.1,37.99,45.9,1684,,23.22,14.77,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,92000,5479,319,3444,0,2020,4000,0,, 
273340,534966,11-MAR-2023 12.48.31,5071,163.6,190.1,164.1,26,43.4,1598,,15.89,10.11,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,91500,5820,701,3137,0,2000,4000,0,, 
273343,534967,11-MAR-2023 13.36.22,2030,161.9,180.6,144.6,36,40.9,1685,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,84600,5034,372,2499,0,1662,4000,0,, 
273346,534968,11-MAR-2023 14.22.31,2030,158.1,169.9,133.9,36,39.2,1618,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,81900,4800,137,2587,0,1405,4000,0,, 
273348,534969,11-MAR-2023 15.11.56,2030,161.5,178.3,142.3,36,41.2,1699,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,86000,5344,453,2973,0,2000,4000,0,, 
273351,534970,11-MAR-2023 16.11.37,2030,161.6,164.8,129.8,35,44.7,1699,,21.39,13.61,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,80800,5208,0,3511,0,753,4100,0,, 
273354,534971,11-MAR-2023 17.23.56,2030,158.1,185.8,149.8,36,44.8,1607,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,92000,5147,0,2968,0,1999,4000,0,, 
273357,534972,11-MAR-2023 18.19.18,2030,155,209.6,172.6,37,44.1,1498,,,37,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,94700,5471,0,2563,0,1496,4000,0,, 
273360,534973,11-MAR-2023 19.11.48,1032,161.7,165.8,129.8,36,38.4,1570,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,79700,4669,0,2471,0,1721,4000,0,, 
273363,534974,11-MAR-2023 20.05.57,1015,154,142,100,42,43.1,1622,,,42,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,88000,4996,0,3098,0,1999,4000,0,, 
273366,534975,11-MAR-2023 21.06.08,1015,167.5,190,154,36,44.6,1698,,22,14,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,90200,5213,0,2677,0,1996,4000,0,, 
273369,534976,11-MAR-2023 21.55.59,1015,154.3,180.1,141.1,39,42.5,1588,,,39,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,86300,4999,0,2971,0,2000,4000,0,, 
273372,534977,11-MAR-2023 22.55.59,1015,154.9,191.8,155.8,36,49.3,1660,,22,14,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,92300,5132,0,3184,0,1016,4500,0,, 
273375,534978,11-MAR-2023 23.55.58,1015,163.1,201.19,160.1,41.09,45,1636,,25.11,15.98,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,94000,4884,0,2702,0,2000,4000,0,, 
273378,534979,12-MAR-2023 00.49.12,1015,162.3,193.4,157.4,36,42.8,1605,,22,14,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,91000,4867,0,2471,0,2000,4000,0,, 
273381,534980,12-MAR-2023 01.46.58,2010,161.8,200.8,165.8,35,44.9,1644,,21.39,13.61,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,93000,5466,347,2542,0,1661,4000,0,, 
273385,534981,12-MAR-2023 02.46.53,2010,161.8,193.1,157.1,36,47.8,1637,,22,14,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,96500,5148,571,3533,0,554,3900,0,, 
273388,534982,12-MAR-2023 03.47.33,2010,164.1,186.1,150.1,36,47.6,,,22,14,,,,0,249,0,0,0,0,0,0,0,0,0,0,0,84200,4805,351,2160,0,0,4200,0,, 
273391,534983,12-MAR-2023 04.58.19,5095,161.5,185.9,149.9,36,44.5,,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,91000,4786,0,2703,0,2000,4000,0,, 
273394,534984,12-MAR-2023 05.54.57,5095,162.3,189.5,153.5,36,41.2,1696,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88700,4765,0,2137,0,1500,4100,0,, 
273397,534985,12-MAR-2023 06.51.58,5095,162.3,187.2,151.2,36,45.1,1604,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,93000,4558,0,2650,0,500,3900,0,, 
273400,534986,12-MAR-2023 07.47.09,5095,162.7,199.09,160,39.09,44,1622,,23.89,15.2,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,92300,5307,318,3200,0,2000,4000,0,, 
273402,534987,12-MAR-2023 08.42.07,5095,162.4,194.6,159.6,35,43.5,,,21.39,13.61,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,87800,5362,315,2825,0,2000,4100,0,, 
273405,534988,12-MAR-2023 09.37.49,1011,162.4,185,157,28,44.1,1624,,17.11,10.89,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,90000,5510,411,3622,0,2004,4000,0,, 
273409,534989,12-MAR-2023 10.38.48,1015,166,159.99,123,36.99,39.6,1626,,22.6,14.39,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,73600,4567,249,2463,0,1999,4000,0,, 
273415,534991,12-MAR-2023 13.05.49,1015,161.1,190,154,36,41.3,1665,,22,14,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,87400,5006,0,3173,0,2000,4000,0,, 
273418,534992,12-MAR-2023 13.57.43,1015,160.8,186.99,150,36.99,41.3,1665,,22.6,14.39,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,85400,5119,238,2554,0,1500,4000,0,, 
273421,534993,12-MAR-2023 14.48.23,2010,160.3,189.99,156,33.99,40.3,1637,,20.77,13.22,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,84900,4938,0,2571,0,2000,4000,0,, 
273424,534994,12-MAR-2023 15.42.52,2010,157.8,190.3,158.3,32,41.9,1620,,19.56,12.44,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,89300,5379,0,2739,0,1000,4000,0,, 
273427,534995,12-MAR-2023 16.35.28,2010,154.5,190.29,152.3,37.99,41.6,1634,,23.22,14.77,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,88700,4938,0,2713,0,1000,4000,0,, 
273429,534996,12-MAR-2023 17.28.43,2010,157.6,192.29,152.3,39.99,41.4,1654,,24.44,15.55,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,88900,5140,0,3004,0,1000,4000,0,, 
273432,534997,12-MAR-2023 18.28.14,2010,158.5,193.29,155.7,37.59,40.3,1653,,22.97,14.62,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,88700,5082,0,2858,0,748,4000,0,, 
273435,534998,12-MAR-2023 19.26.35,5071,162.1,196.29,155,41.29,44.1,1644,,25.23,16.06,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,91700,5377,0,2749,0,1000,4000,0,, 
273438,534999,12-MAR-2023 20.15.24,5071,160.3,185.6,148.8,36.8,40.5,1643,,22.49,14.31,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,86800,5313,0,3312,0,1000,4000,0,, 
273441,535000,12-MAR-2023 21.08.09,6071,158.5,184.8,148.8,36,40.4,1678,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,85100,4826,0,2408,0,1000,4000,0,, 
273444,535001,12-MAR-2023 22.04.43,1010,158,180.2,144.2,36,43.1,1604,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,90500,5116,0,2845,0,998,4000,0,, 
273447,535002,12-MAR-2023 22.57.59,1010,159.5,182.3,146.3,36,43.3,1670,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,89000,5165,0,3033,0,1000,4000,0,, 
273450,535003,13-MAR-2023 00.03.05,1010,164.5,190.39,155.1,35.29,44.8,1633,,21.57,13.72,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,93000,4869,0,3051,0,2000,4000,0,, 
273452,535004,13-MAR-2023 02.04.54,1010,162.5,176.99,140,36.99,47.8,1621,,22.6,14.39,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,89000,4832,0,3243,0,1000,4200,0,, 
273456,535005,13-MAR-2023 03.05.45,1010,161.6,184.99,152,32.99,46.8,1620,,20.16,12.83,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,97000,5075,0,3573,0,500,4000,0,, 
273459,535006,13-MAR-2023 03.59.45,2011,120.9,150.19,116.1,34.09,39,1666,,20.83,13.26,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,75500,4303,0,2610,0,2000,4000,0,, 
273462,535007,13-MAR-2023 07.42.04,2011,161,170.4,135.2,35.2,43.9,1649,,21.51,13.69,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,90100,5316,0,2746,0,1500,4300,0,, 
273465,535008,13-MAR-2023 08.54.43,2011,160.2,183.09,145.1,37.99,40.9,1652,,23.22,14.77,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,86000,4830,254,3130,0,1250,4000,0,, 
273468,535009,13-MAR-2023 10.07.15,1014,161.2,186.7,159.7,27,47.8,1628,,16.5,10.5,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,97100,5569,625,3407,0,999,4000,0,, 
273471,535010,13-MAR-2023 11.21.20,1015,155.8,187.39,150.4,36.99,44.4,1634,,22.6,14.39,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,91000,5226,510,3480,0,1000,3000,0,, 
273477,535012,13-MAR-2023 13.25.14,2010,157.4,185.09,151.1,33.99,42.7,1635,,20.77,13.22,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,84400,5420,595,3103,0,999,3000,0,, 
273479,535013,13-MAR-2023 14.27.49,2010,160.5,185.3,149.3,36,44.8,1632,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,86900,4975,404,3088,0,1000,3000,0,, 
273483,535014,13-MAR-2023 15.26.44,2010,159.3,190,155,35,44.7,1627,,21.39,13.61,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,90400,5332,378,2908,0,999,3000,0,, 
273486,535015,13-MAR-2023 16.43.19,2010,156.7,185.5,149.5,36,42.7,1651,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,85900,5083,0,3084,0,1000,3000,0,, 
273489,535016,13-MAR-2023 17.37.51,1030,158.3,186.39,149.8,36.59,42,1655,,22.36,14.23,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,86600,5315,0,3200,0,1000,3000,0,, 
273492,535017,13-MAR-2023 18.47.34,1030,161.4,176.99,142.5,34.49,43.2,1653,,21.08,13.41,,,,0,1997,0,0,0,0,0,0,0,0,0,0,0,85600,4974,0,3202,0,1000,3000,0,, 
273495,535018,13-MAR-2023 19.44.04,1010,160.9,180.4,140.8,39.6,41.7,1642,,24.2,15.4,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,83800,4924,0,4136,0,998,3000,0,, 
273498,535019,13-MAR-2023 21.04.10,1010,160.9,184.09,146.5,37.59,41.8,1654,,22.97,14.62,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,85900,5061,0,3607,0,0,3000,0,, 
273500,535020,13-MAR-2023 22.07.45,1010,157.7,195.59,157.6,37.99,43,1651,,23.22,14.77,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,88700,5632,0,3772,0,750,3000,0,, 
273503,535021,13-MAR-2023 23.03.30,1010,158.6,179.4,143.4,36,42.5,1626,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,86400,4760,0,3337,0,1000,3000,0,, 
273507,535022,14-MAR-2023 00.02.44,1010,162.4,190.8,154.8,36,43.3,1633,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,88000,4902,0,2554,0,2000,3000,0,, 
273509,535023,14-MAR-2023 00.54.10,1056,162.8,193.99,156.8,37.19,41.6,1688,,22.73,14.46,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,90500,5220,0,2728,0,0,3000,0,, 
273513,535024,14-MAR-2023 01.47.57,1056,162.2,203.29,168.2,35.09,44.5,1645,,21.44,13.65,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,96600,5548,0,3409,0,1000,3000,0,, 
273516,535025,14-MAR-2023 02.43.26,1056,161.2,182.99,147.7,35.29,44,1581,,21.57,13.72,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,89300,4715,0,2389,0,499,2900,0,, 
273519,535026,14-MAR-2023 03.39.16,5042,162.9,183.5,146.1,37.4,40.4,1625,,22.86,14.54,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,87000,4753,302,3823,0,1307,3000,0,, 
273523,535027,14-MAR-2023 04.29.45,5042,163,179,144,35,42,1585,,21.39,13.61,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,90500,4386,1010,4007,0,498,3000,0,, 
273526,535028,14-MAR-2023 05.15.07,5042,162.5,174.79,140.7,34.09,38,1639,,20.83,13.26,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,82500,4672,499,2890,0,749,3000,0,, 
273528,535029,14-MAR-2023 06.01.30,1010,159.4,167.8,132.8,35,37.9,1647,,21.39,13.61,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,80600,4113,517,2195,0,554,3000,0,, 
273531,535030,14-MAR-2023 06.57.27,1010,160.5,188.29,153.7,34.59,44.2,1685,,21.14,13.45,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,94400,5253,568,3771,0,554,3500,0,, 
273534,535031,14-MAR-2023 08.29.10,1010,158.6,165.9,132.7,33.2,36.9,1654,,20.29,12.91,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,76400,4388,127,2821,0,1008,3000,0,, 
273537,535032,14-MAR-2023 10.16.37,1010,158.1,211.49,177.5,33.99,51.5,1642,,20.77,13.22,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,102000,5576,0,3777,0,1107,3300,0,, 
273540,535033,14-MAR-2023 11.27.56,1010,156.6,200.49,166.5,33.99,46.6,1626,,20.77,13.22,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,98300,5236,0,4296,0,745,3000,0,, 
273546,535035,14-MAR-2023 13.19.39,1010,159.2,180.2,145.2,35,43.3,1693,,21.39,13.61,,,,0,249,0,0,0,0,0,0,0,0,0,0,0,86900,5192,0,3295,0,1108,3000,0,, 
273549,535036,14-MAR-2023 14.10.58,1056,157.1,184.1,152.1,32,41.3,1643,,19.56,12.44,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,87700,5031,0,3067,0,248,3000,0,, 
273553,535037,14-MAR-2023 15.03.29,1058,157.5,190.59,157.6,32.99,42.8,1682,,20.16,12.83,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88300,5140,0,3429,0,1497,3000,0,, 
273555,535038,14-MAR-2023 16.10.58,5082,161.2,192.3,156.3,36,43.8,1627,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,92100,4753,127,3586,0,998,3000,0,, 
273559,535039,14-MAR-2023 17.07.43,5071,161.4,191.2,155.2,36,44.4,1633,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,95400,5180,0,4091,0,1000,3000,0,, 
273562,535040,14-MAR-2023 18.00.12,5071,159.3,185.3,149.3,36,41.5,1646,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,90400,4859,0,3632,0,500,3000,0,, 
273565,535041,14-MAR-2023 18.50.25,5071,158.1,178.69,140.7,37.99,39,1679,,23.22,14.77,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,84500,4812,0,3210,0,1000,3000,0,, 
273568,535042,14-MAR-2023 19.41.04,5071,159.8,185.69,146.7,38.99,39.4,1644,,23.83,15.16,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,87500,4819,0,3131,0,1500,3000,0,, 
273571,535043,14-MAR-2023 20.29.56,5071,156.6,175.19,137.7,37.49,38.5,1610,,22.91,14.58,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,81900,4142,0,3065,0,500,3000,0,, 
273574,535044,14-MAR-2023 21.24.39,5071,157.5,174.39,139.1,35.29,40.1,1615,,21.57,13.72,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,84700,4690,0,3258,0,1000,3000,0,, 
273577,535045,14-MAR-2023 22.12.19,1030,158.7,177.39,139.4,37.99,37.5,1640,,23.22,14.77,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,81800,4531,0,3181,0,1000,3000,0,, 
273580,535046,14-MAR-2023 23.03.29,1032,161.2,185.19,145.9,39.29,41.4,1637,,24.01,15.28,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,86500,4941,0,3093,0,999,3000,0,, 
273583,535047,15-MAR-2023 00.02.45,1010,160.2,209.4,173.4,36,44.3,1662,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,97600,5204,473,3335,0,1219,3700,0,, 
273586,535048,15-MAR-2023 01.07.45,1010,161.9,200.8,168.8,32,46.5,1637,,19.56,12.44,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,99600,5144,0,3832,0,664,4000,0,, 
273589,535049,15-MAR-2023 01.59.39,1010,161.6,189.59,151.6,37.99,40.8,1621,,23.22,14.77,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,88100,4596,0,2948,0,1107,3000,0,, 
273592,535050,15-MAR-2023 02.57.48,1010,160.3,202.2,166.2,36,46.9,1648,,22,14,,,,0,249,0,0,0,0,0,0,0,0,0,0,0,95000,6343,0,4356,0,1108,3400,0,, 
273595,535051,15-MAR-2023 03.52.55,1010,162.2,199.9,164.9,35,47,1606,,21.39,13.61,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,97400,5193,0,3120,0,554,3800,0,, 
273598,535052,15-MAR-2023 04.52.10,1010,161.6,189.99,155.4,34.59,49.2,1612,,21.14,13.45,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,99000,5356,0,3753,0,554,4000,0,, 
273601,535053,15-MAR-2023 05.52.58,1010,162.3,183.09,146.9,36.19,49.6,1642,,22.12,14.07,,,,0,257,0,0,0,0,0,0,0,0,0,0,0,94100,4934,0,3352,0,1108,3500,0,, 
273604,535054,15-MAR-2023 07.08.24,1010,162.5,181.6,144.8,36.8,50.8,1609,,22.49,14.31,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,97300,5014,809,2798,0,998,5500,0,, 
273608,535055,15-MAR-2023 08.06.55,1032,157.3,180.8,145.8,35,42,1626,,21.39,13.61,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,88700,5054,809,3263,0,1249,5500,0,, 
273611,535056,15-MAR-2023 09.01.15,1015,156.5,181.2,145.2,36,42.3,1630,,22,14,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,89600,5000,204,3034,0,1500,5000,0,, 
273614,535057,15-MAR-2023 09.53.45,1015,160.3,185.49,146.5,38.99,42.1,1667,,23.83,15.16,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,89300,4416,0,2825,0,0,5000,0,, 
273617,535058,15-MAR-2023 10.45.29,1015,161.7,184.88,149.6,35.28,42.3,1646,,21.6,13.68,,,,0,400,0,0,0,0,0,0,0,0,0,0,0,89000,4947,0,3218,0,1499,5000,0,, 
273623,535060,15-MAR-2023 12.35.19,1056,159.7,185.4,150.4,35,41.2,1653,,21.39,13.61,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,88500,4806,0,2760,0,1500,4500,0,, 
273625,535061,15-MAR-2023 13.22.55,1010,159,170,134,36,38.6,1626,,22,14,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,81300,4466,0,2425,0,500,5000,0,, 
273628,535062,15-MAR-2023 14.14.06,1010,155.7,185.2,149.2,36,43.6,1616,,22,14,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,91400,5125,0,3121,0,1500,4900,0,, 
273631,535063,15-MAR-2023 15.08.41,1010,156.7,165.9,129.9,36,37.2,1695,,22,14,,,,0,249,0,0,0,0,0,0,0,0,0,0,0,79100,4582,0,3148,0,499,4000,0,, 
273634,535064,15-MAR-2023 16.21.51,1010,161.2,201.3,165.3,36,44.6,1678,,22,14,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,96300,5678,0,3306,0,500,4000,0,, 
273637,535065,15-MAR-2023 17.18.24,2010,160.2,205.59,165.6,39.99,44.7,1651,,24.44,15.55,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,96200,5533,0,3441,0,1500,4000,0,, 
273640,535066,15-MAR-2023 18.22.25,2010,161,203.89,165.6,38.29,44.8,1613,,23.4,14.89,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,92900,5235,0,3182,0,1500,4100,0,, 
273643,535067,15-MAR-2023 19.11.24,2010,158.8,183.59,148.3,35.29,39.8,1657,,21.57,13.72,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,88700,4937,0,3000,0,1128,4000,0,, 
273646,535068,15-MAR-2023 20.00.00,2010,156.7,179.89,142.6,37.29,39.5,1619,,22.79,14.5,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,85900,4944,0,3101,0,1000,4000,0,, 
273649,535069,15-MAR-2023 20.49.26,2010,159.7,192.2,153.7,38.5,40.9,1651,,23.53,14.97,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,90200,5082,0,3102,0,1500,4000,0,, 
273652,535070,15-MAR-2023 21.53.30,2010,160.9,180.69,142.4,38.29,46.2,1635,,23.4,14.89,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,94500,5349,0,3188,0,665,4000,0,, 
273655,535071,15-MAR-2023 22.51.25,2010,157.5,165.5,129.5,36,43.5,1646,,22,14,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,88400,4970,0,3266,0,1500,4100,0,, 
273658,535072,15-MAR-2023 23.58.31,1058,163,197.3,161.3,36,47,1657,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,98300,5720,197,3244,0,1499,4000,0,, 
273661,535073,16-MAR-2023 00.56.21,1058,163.1,195.19,162.2,32.99,45.8,1679,,20.16,12.83,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,94000,5792,646,2914,0,1507,4100,0,, 
273664,535074,16-MAR-2023 01.51.55,1030,163.9,189.89,150.9,38.99,40.6,1654,,23.83,15.16,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,87500,5367,208,3034,0,1496,4000,0,, 
273667,535075,16-MAR-2023 02.44.35,1032,158.1,197.09,159.1,37.99,45.2,1643,,23.22,14.77,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,93100,5742,372,3598,0,2215,4000,0,, 
273670,535076,16-MAR-2023 03.35.30,1032,163,180.79,140.8,39.99,41.6,1630,,24.44,15.55,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,86000,4793,142,2406,0,1108,4000,0,, 
273673,535077,16-MAR-2023 04.46.15,1010,161.9,190.9,154.9,36,43.4,1628,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,90900,5214,632,2661,0,1500,4000,0,, 
273675,535078,16-MAR-2023 05.50.02,1010,162.1,188.09,150.1,37.99,44.8,1636,,23.22,14.77,,,,0,150,0,0,0,0,0,0,0,0,0,0,0,94100,5209,898,3117,0,1500,4000,0,, 
273678,535079,16-MAR-2023 06.45.01,1015,161.9,189.49,151.5,37.99,41.5,1634,,23.22,14.77,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,88400,5198,490,3228,0,500,4000,0,, 
273682,535080,16-MAR-2023 07.45.20,1015,165,190,145,45,43.4,1669,,27.5,17.5,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,91800,4909,490,3311,0,1000,4600,0,, 
273684,535081,16-MAR-2023 08.55.45,1015,157.4,190.7,149.7,41,46.2,1657,,25.06,15.94,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,93100,5689,445,4183,0,1497,4600,0,, 
273688,535082,16-MAR-2023 09.52.22,1015,162.7,188.69,149.7,38.99,43.6,1665,,23.83,15.16,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,89700,4751,117,2395,0,1497,4000,0,, 
273691,535083,16-MAR-2023 10.49.10,1015,159.3,180.1,139.1,41,43.5,1597,,25.06,15.94,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,86200,4977,167,3223,0,1497,4000,0,, 
273697,535085,16-MAR-2023 12.45.10,1015,157.2,179.59,140.6,38.99,44,1653,,23.83,15.16,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,85600,4969,0,3718,0,1500,3000,0,, 
273700,535086,16-MAR-2023 13.39.14,1015,158.6,178.59,140.6,37.99,41.4,1543,,23.22,14.77,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,80100,4564,0,2946,0,1500,4000,0,, 
273703,535087,16-MAR-2023 14.27.40,1015,161,165.3,122.3,43,39.2,1617,,,43,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,78000,4510,199,2740,0,499,4000,0,, 
273706,535088,16-MAR-2023 16.25.50,2010,157.4,201.6,165.6,36,51.5,1652,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,103700,5231,0,3307,0,1997,5800,0,, 
273710,535089,16-MAR-2023 17.19.21,5071,160.2,203.59,165.6,37.99,43.1,1640,,23.22,14.77,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,92200,4934,0,3244,0,1997,5800,0,, 
273713,535090,16-MAR-2023 18.10.40,5071,157.6,190.09,152.8,37.29,41.2,1649,,22.79,14.5,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,88300,4956,0,3822,0,1498,5000,0,, 
273716,535091,16-MAR-2023 19.01.47,5071,158.6,182,141.7,40.3,40,1629,,24.63,15.67,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,84000,4895,0,3551,0,1000,5000,0,, 
273718,535092,16-MAR-2023 19.54.26,5071,158.2,180.19,141.9,38.29,41.2,1691,,23.4,14.89,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,86500,5193,0,3347,0,0,5000,0,, 
273721,535093,16-MAR-2023 20.49.00,1058,159.4,187.29,149.1,38.19,42.1,1665,,23.34,14.85,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,88500,5142,0,3762,0,500,5000,0,, 
273724,535094,16-MAR-2023 21.51.50,1058,157,163.89,128.4,35.49,44.2,1665,,21.69,13.8,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,85900,5873,0,3734,0,1498,5000,0,, 
273728,535095,16-MAR-2023 22.47.51,2010,158.2,185.59,148.1,37.49,41.6,1636,,22.91,14.58,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,86000,5056,0,3195,0,500,5000,0,, 
273731,535096,16-MAR-2023 23.46.46,1010,161.2,199.4,163.4,36,47.5,1666,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,97100,5843,232,3996,0,1500,5000,0,, 
273734,535097,17-MAR-2023 00.44.07,2011,162.3,191.1,155.1,36,45.3,1642,,22,14,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,93000,4712,471,2740,0,2000,5000,0,, 
273737,535098,17-MAR-2023 01.47.40,1011,162.5,180.69,147.7,32.99,41.9,1651,,20.16,12.83,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,85600,4748,0,2687,0,554,5000,0,, 
